                                                                       Heist to the Museum - Description of the internal state

                                                                                        Assault party 1                      Assault party 2                                   Museum
MstT   Thief 1      Thief 2      Thief 3      Thief 4      Thief 5      Thief 6            Elem 1     Elem 2     Elem 3         Elem 1     Elem 2     Elem 3    Room 1  Room 2  Room 3  Room 4  Room 5
Stat  Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    RId  Id Pos Cv  Id Pos Cv  Id Pos Cv  RId  Id Pos Cv  Id Pos Cv  Id Pos Cv   NP DT   NP DT   NP DT   NP DT   NP DT
3     3    P  5    3    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   1  1   2   0  1   3   0  1    2   4  19  1   5  18  1   6  20  1    6 16    7 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   1  1   2   0  1   3   0  1    2   4  19  1   5  18  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     3    P  5    3    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  19  1   5  18  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    3    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  19  1   5  18  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    3    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  17  1   5  18  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    3    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  17  1   5  18  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  17  1   5  18  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  17  1   5  16  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    3    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  17  1   5  16  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  17  1   5  16  1   6  18  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  17  1   5  16  1   6  16  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  15  1   5  16  1   6  16  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  15  1   5  14  1   6  16  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  15  1   5  14  1   6  14  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  13  1   5  14  1   6  14  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  13  1   5  12  1   6  14  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  13  1   5  12  1   6  12  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  11  1   5  12  1   6  12  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  11  1   5  10  1   6  12  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4  11  1   5  10  1   6  10  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   9  1   5  10  1   6  10  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   9  1   5   8  1   6  10  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   9  1   5   8  1   6   8  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   7  1   5   8  1   6   8  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   7  1   5   6  1   6   8  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   7  1   5   6  1   6   6  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   5  1   5   6  1   6   6  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   5  1   5   4  1   6   6  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   5  1   5   4  1   6   4  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   3  1   5   4  1   6   4  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   3  1   5   2  1   6   4  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   3  1   5   2  1   6   2  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   1  1   5   2  1   6   2  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   1  1   5   0  1   6   2  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   1  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    3    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    3    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    3    P  5      1   1   0  1   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  1   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   2   0  1   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   2   0  0   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   2   0  0   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   2   0  0   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   3   0  1    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   3   0  0    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   3   0  0    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   3   0  0    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   4   0  1   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   4   0  0   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   4   0  0   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   4   0  0   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   4   0  0   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   5   0  1   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   0   0  0   0   0  0   0   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   0   0  0   0   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   2   0  0   0   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   2   0  0   3   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   2   0  0   3   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   2   0  0   3   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   0  0   2   0  0   3   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   3  0   2   0  0   3   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   3  0   2   0  0   3   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    4    P  5    4    P  2    4    P  2    4    P  5      1   1   3  0   2   4  0   3   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1   3  0   2   4  0   3   0  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1   3  0   2   4  0   3   4  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1   6  0   2   4  0   3   4  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1   6  0   2   7  0   3   4  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1   6  0   2   7  0   3   7  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1   9  0   2   7  0   3   7  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1   9  0   2  10  0   3   7  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1   9  0   2  10  0   3  10  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1  12  0   2  10  0   3  10  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1  12  0   2  13  0   3  10  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1  12  0   2  13  0   3  13  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1  15  0   2  13  0   3  13  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1  15  0   2  16  0   3  13  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1  15  0   2  16  0   3  16  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     1    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1  16  0   2  16  0   3  16  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
3     2    P  5    1    P  5    1    P  5    4    P  2    4    P  2    4    P  5      1   1  16  0   2  16  0   3  16  0    2   0   0  0   5   0  0   6   0  1    6 16    7 26   10 23   14 25   13 28   
